clip_id,method,label,frames_sampled,faces_detected,detection_rate
662_641,DeepFakes,1,20,20,1.0
663_231,DeepFakes,1,20,16,0.8
664_668,DeepFakes,1,20,20,1.0
665_679,DeepFakes,1,20,20,1.0
666_656,DeepFakes,1,20,20,1.0
667_446,DeepFakes,1,20,20,1.0
668_664,DeepFakes,1,20,20,1.0
669_682,DeepFakes,1,20,20,1.0
670_661,DeepFakes,1,20,20,1.0
671_677,DeepFakes,1,20,20,1.0
672_720,DeepFakes,1,20,20,1.0
673_728,DeepFakes,1,20,20,1.0
674_744,DeepFakes,1,20,20,1.0
675_608,DeepFakes,1,20,20,1.0
676_776,DeepFakes,1,20,20,1.0
677_671,DeepFakes,1,20,20,1.0
678_460,DeepFakes,1,20,20,1.0
679_665,DeepFakes,1,20,20,1.0
680_486,DeepFakes,1,20,20,1.0
681_711,DeepFakes,1,20,20,1.0
682_669,DeepFakes,1,20,20,1.0
683_607,DeepFakes,1,20,20,1.0
684_717,DeepFakes,1,20,20,1.0
685_613,DeepFakes,1,20,20,1.0
686_696,DeepFakes,1,20,5,0.25
687_615,DeepFakes,1,20,20,1.0
688_645,DeepFakes,1,20,20,1.0
689_690,DeepFakes,1,20,20,1.0
690_689,DeepFakes,1,20,20,1.0
691_732,DeepFakes,1,20,20,1.0
692_610,DeepFakes,1,20,20,1.0
693_698,DeepFakes,1,20,20,1.0
694_767,DeepFakes,1,20,20,1.0
695_422,DeepFakes,1,20,20,1.0
696_686,DeepFakes,1,20,20,1.0
697_581,DeepFakes,1,20,20,1.0
698_693,DeepFakes,1,20,20,1.0
699_734,DeepFakes,1,20,20,1.0
700_813,DeepFakes,1,20,20,1.0
701_579,DeepFakes,1,20,20,1.0
702_612,DeepFakes,1,20,20,1.0
703_604,DeepFakes,1,20,20,1.0
704_723,DeepFakes,1,20,20,1.0
705_707,DeepFakes,1,20,20,1.0
706_479,DeepFakes,1,20,20,1.0
707_705,DeepFakes,1,20,20,1.0
708_772,DeepFakes,1,20,20,1.0
709_390,DeepFakes,1,20,20,1.0
710_788,DeepFakes,1,20,20,1.0
711_681,DeepFakes,1,20,20,1.0
712_716,DeepFakes,1,20,3,0.15
713_726,DeepFakes,1,20,20,1.0
714_842,DeepFakes,1,20,20,1.0
715_721,DeepFakes,1,20,20,1.0
716_712,DeepFakes,1,20,20,1.0
717_684,DeepFakes,1,20,20,1.0
718_972,DeepFakes,1,20,20,1.0
719_737,DeepFakes,1,20,20,1.0
720_672,DeepFakes,1,20,20,1.0
721_715,DeepFakes,1,20,20,1.0
722_458,DeepFakes,1,20,4,0.2
723_704,DeepFakes,1,20,20,1.0
724_725,DeepFakes,1,20,20,1.0
725_724,DeepFakes,1,20,20,1.0
726_713,DeepFakes,1,20,20,1.0
727_729,DeepFakes,1,20,20,1.0
728_673,DeepFakes,1,20,20,1.0
729_727,DeepFakes,1,20,20,1.0
730_815,DeepFakes,1,20,20,1.0
731_741,DeepFakes,1,20,20,1.0
732_691,DeepFakes,1,20,20,1.0
733_935,DeepFakes,1,20,20,1.0
734_699,DeepFakes,1,20,20,1.0
735_774,DeepFakes,1,20,20,1.0
736_785,DeepFakes,1,20,20,1.0
737_719,DeepFakes,1,20,20,1.0
738_804,DeepFakes,1,20,20,1.0
739_865,DeepFakes,1,20,20,1.0
740_796,DeepFakes,1,20,20,1.0
741_731,DeepFakes,1,20,20,1.0
742_775,DeepFakes,1,20,20,1.0
743_750,DeepFakes,1,20,20,1.0
744_674,DeepFakes,1,20,20,1.0
745_777,DeepFakes,1,20,20,1.0
746_571,DeepFakes,1,20,20,1.0
747_854,DeepFakes,1,20,20,1.0
748_355,DeepFakes,1,20,20,1.0
749_659,DeepFakes,1,20,20,1.0
750_743,DeepFakes,1,20,20,1.0
751_752,DeepFakes,1,20,20,1.0
752_751,DeepFakes,1,20,20,1.0
753_789,DeepFakes,1,20,20,1.0
754_758,DeepFakes,1,20,20,1.0
755_759,DeepFakes,1,20,20,1.0
756_503,DeepFakes,1,20,20,1.0
757_573,DeepFakes,1,20,20,1.0
758_754,DeepFakes,1,20,20,1.0
759_755,DeepFakes,1,20,12,0.6
760_611,DeepFakes,1,20,20,1.0
761_766,DeepFakes,1,20,20,1.0
762_832,DeepFakes,1,20,20,1.0
763_930,DeepFakes,1,20,20,1.0
764_850,DeepFakes,1,20,20,1.0
765_867,DeepFakes,1,20,20,1.0
766_761,DeepFakes,1,20,20,1.0
767_694,DeepFakes,1,20,20,1.0
768_793,DeepFakes,1,20,20,1.0
769_784,DeepFakes,1,20,20,1.0
770_791,DeepFakes,1,20,20,1.0
771_849,DeepFakes,1,20,20,1.0
772_708,DeepFakes,1,20,20,1.0
773_652,DeepFakes,1,20,20,1.0
774_735,DeepFakes,1,20,20,1.0
775_742,DeepFakes,1,20,20,1.0
776_676,DeepFakes,1,20,0,0.0
777_745,DeepFakes,1,20,20,1.0
778_798,DeepFakes,1,20,20,1.0
779_794,DeepFakes,1,20,20,1.0
780_869,DeepFakes,1,20,20,1.0
781_806,DeepFakes,1,20,20,1.0
782_787,DeepFakes,1,20,20,1.0
783_916,DeepFakes,1,20,20,1.0
784_769,DeepFakes,1,20,20,1.0
785_736,DeepFakes,1,20,20,1.0
786_819,DeepFakes,1,20,20,1.0
787_782,DeepFakes,1,20,20,1.0
788_710,DeepFakes,1,20,20,1.0
789_753,DeepFakes,1,20,20,1.0
790_014,DeepFakes,1,20,9,0.45
791_770,DeepFakes,1,20,20,1.0
792_903,DeepFakes,1,20,20,1.0
793_768,DeepFakes,1,20,20,1.0
794_779,DeepFakes,1,20,20,1.0
795_907,DeepFakes,1,20,20,1.0
796_740,DeepFakes,1,20,20,1.0
797_844,DeepFakes,1,20,20,1.0
798_778,DeepFakes,1,20,20,1.0
799_809,DeepFakes,1,20,20,1.0
800_840,DeepFakes,1,20,19,0.95
801_855,DeepFakes,1,20,20,1.0
802_885,DeepFakes,1,20,20,1.0
803_017,DeepFakes,1,20,20,1.0
804_738,DeepFakes,1,20,20,1.0
805_011,DeepFakes,1,20,20,1.0
806_781,DeepFakes,1,20,20,1.0
807_273,DeepFakes,1,20,20,1.0
808_829,DeepFakes,1,20,20,1.0
809_799,DeepFakes,1,20,20,1.0
810_838,DeepFakes,1,20,20,1.0
811_920,DeepFakes,1,20,20,1.0
812_821,DeepFakes,1,20,20,1.0
813_700,DeepFakes,1,20,20,1.0
814_871,DeepFakes,1,20,20,1.0
815_730,DeepFakes,1,20,20,1.0
816_649,DeepFakes,1,20,20,1.0
817_827,DeepFakes,1,20,3,0.15
818_820,DeepFakes,1,20,20,1.0
819_786,DeepFakes,1,20,20,1.0
820_818,DeepFakes,1,20,20,1.0
821_812,DeepFakes,1,20,20,1.0
822_244,DeepFakes,1,20,20,1.0
823_584,DeepFakes,1,20,20,1.0
824_419,DeepFakes,1,20,9,0.45
825_074,DeepFakes,1,20,20,1.0
826_833,DeepFakes,1,20,20,1.0
827_817,DeepFakes,1,20,20,1.0
828_830,DeepFakes,1,20,20,1.0
829_808,DeepFakes,1,20,20,1.0
830_828,DeepFakes,1,20,20,1.0
831_508,DeepFakes,1,20,20,1.0
832_762,DeepFakes,1,20,20,1.0
833_826,DeepFakes,1,20,20,1.0
834_852,DeepFakes,1,20,20,1.0
835_651,DeepFakes,1,20,20,1.0
836_950,DeepFakes,1,20,20,1.0
837_890,DeepFakes,1,20,20,1.0
838_810,DeepFakes,1,20,20,1.0
839_864,DeepFakes,1,20,20,1.0
840_800,DeepFakes,1,20,20,1.0
841_639,DeepFakes,1,20,20,1.0
842_714,DeepFakes,1,20,20,1.0
843_859,DeepFakes,1,20,20,1.0
844_797,DeepFakes,1,20,20,1.0
845_846,DeepFakes,1,20,20,1.0
846_845,DeepFakes,1,20,20,1.0
847_906,DeepFakes,1,20,20,1.0
848_894,DeepFakes,1,20,20,1.0
849_771,DeepFakes,1,20,20,1.0
850_764,DeepFakes,1,20,20,1.0
851_552,DeepFakes,1,20,20,1.0
852_834,DeepFakes,1,20,20,1.0
853_863,DeepFakes,1,20,20,1.0
854_747,DeepFakes,1,20,20,1.0
855_801,DeepFakes,1,20,20,1.0
856_881,DeepFakes,1,20,20,1.0
857_909,DeepFakes,1,20,20,1.0
858_861,DeepFakes,1,20,20,1.0
859_843,DeepFakes,1,20,20,1.0
860_905,DeepFakes,1,20,20,1.0
861_858,DeepFakes,1,20,20,1.0
862_047,DeepFakes,1,20,20,1.0
863_853,DeepFakes,1,20,20,1.0
864_839,DeepFakes,1,20,20,1.0
865_739,DeepFakes,1,20,20,1.0
866_878,DeepFakes,1,20,20,1.0
867_765,DeepFakes,1,20,20,1.0
868_949,DeepFakes,1,20,20,1.0
869_780,DeepFakes,1,20,20,1.0
870_001,DeepFakes,1,20,20,1.0
871_814,DeepFakes,1,20,20,1.0
872_873,DeepFakes,1,20,20,1.0
873_872,DeepFakes,1,20,20,1.0
874_291,DeepFakes,1,20,20,1.0
875_979,DeepFakes,1,20,20,1.0
876_891,DeepFakes,1,20,18,0.9
877_886,DeepFakes,1,20,13,0.65
878_866,DeepFakes,1,20,20,1.0
879_963,DeepFakes,1,20,20,1.0
880_135,DeepFakes,1,20,4,0.2
881_856,DeepFakes,1,20,20,1.0
882_952,DeepFakes,1,20,20,1.0
883_013,DeepFakes,1,20,20,1.0
884_968,DeepFakes,1,20,20,1.0
885_802,DeepFakes,1,20,20,1.0
886_877,DeepFakes,1,20,20,1.0
887_275,DeepFakes,1,20,20,1.0
888_937,DeepFakes,1,20,20,1.0
889_045,DeepFakes,1,20,20,1.0
890_837,DeepFakes,1,20,20,1.0
891_876,DeepFakes,1,20,20,1.0
892_112,DeepFakes,1,20,20,1.0
893_913,DeepFakes,1,20,20,1.0
894_848,DeepFakes,1,20,20,1.0
895_915,DeepFakes,1,20,20,1.0
896_128,DeepFakes,1,20,20,1.0
897_969,DeepFakes,1,20,20,1.0
898_922,DeepFakes,1,20,20,1.0
899_914,DeepFakes,1,20,20,1.0
900_926,DeepFakes,1,20,20,1.0
901_902,DeepFakes,1,20,20,1.0
902_901,DeepFakes,1,20,20,1.0
903_792,DeepFakes,1,20,20,1.0
904_046,DeepFakes,1,20,20,1.0
905_860,DeepFakes,1,20,20,1.0
906_847,DeepFakes,1,20,20,1.0
907_795,DeepFakes,1,20,20,1.0
908_207,DeepFakes,1,20,20,1.0
909_857,DeepFakes,1,20,20,1.0
910_911,DeepFakes,1,20,20,1.0
911_910,DeepFakes,1,20,20,1.0
912_927,DeepFakes,1,20,20,1.0
913_893,DeepFakes,1,20,20,1.0
914_899,DeepFakes,1,20,20,1.0
915_895,DeepFakes,1,20,20,1.0
916_783,DeepFakes,1,20,20,1.0
917_924,DeepFakes,1,20,20,1.0
918_934,DeepFakes,1,20,20,1.0
919_015,DeepFakes,1,20,20,1.0
920_811,DeepFakes,1,20,20,1.0
921_569,DeepFakes,1,20,20,1.0
922_898,DeepFakes,1,20,20,1.0
923_023,DeepFakes,1,20,8,0.4
924_917,DeepFakes,1,20,20,1.0
925_933,DeepFakes,1,20,20,1.0
926_900,DeepFakes,1,20,20,1.0
927_912,DeepFakes,1,20,20,1.0
928_160,DeepFakes,1,20,20,1.0
929_962,DeepFakes,1,20,20,1.0
930_763,DeepFakes,1,20,20,1.0
931_936,DeepFakes,1,20,20,1.0
932_384,DeepFakes,1,20,20,1.0
933_925,DeepFakes,1,20,20,1.0
934_918,DeepFakes,1,20,20,1.0
935_733,DeepFakes,1,20,20,1.0
936_931,DeepFakes,1,20,20,1.0
937_888,DeepFakes,1,20,20,1.0
938_987,DeepFakes,1,20,20,1.0
939_115,DeepFakes,1,20,20,1.0
940_941,DeepFakes,1,20,20,1.0
941_940,DeepFakes,1,20,20,1.0
942_943,DeepFakes,1,20,20,1.0
943_942,DeepFakes,1,20,20,1.0
944_032,DeepFakes,1,20,20,1.0
945_044,DeepFakes,1,20,20,1.0
946_049,DeepFakes,1,20,20,1.0
947_951,DeepFakes,1,20,20,1.0
948_965,DeepFakes,1,20,20,1.0
949_868,DeepFakes,1,20,20,1.0
950_836,DeepFakes,1,20,20,1.0
951_947,DeepFakes,1,20,20,1.0
952_882,DeepFakes,1,20,20,1.0
953_974,DeepFakes,1,20,20,1.0
954_976,DeepFakes,1,20,20,1.0
955_078,DeepFakes,1,20,20,1.0
956_958,DeepFakes,1,20,20,1.0
957_959,DeepFakes,1,20,20,1.0
958_956,DeepFakes,1,20,20,1.0
959_957,DeepFakes,1,20,20,1.0
960_999,DeepFakes,1,20,20,1.0
961_069,DeepFakes,1,20,20,1.0
962_929,DeepFakes,1,20,20,1.0
963_879,DeepFakes,1,20,20,1.0
964_174,DeepFakes,1,20,20,1.0
965_948,DeepFakes,1,20,20,1.0
966_988,DeepFakes,1,20,20,1.0
967_984,DeepFakes,1,20,20,1.0
968_884,DeepFakes,1,20,20,1.0
969_897,DeepFakes,1,20,20,1.0
970_973,DeepFakes,1,20,20,1.0
971_564,DeepFakes,1,20,20,1.0
972_718,DeepFakes,1,20,20,1.0
973_970,DeepFakes,1,20,20,1.0
974_953,DeepFakes,1,20,20,1.0
975_978,DeepFakes,1,20,20,1.0
976_954,DeepFakes,1,20,20,1.0
977_075,DeepFakes,1,20,20,1.0
978_975,DeepFakes,1,20,20,1.0
979_875,DeepFakes,1,20,20,1.0
980_992,DeepFakes,1,20,20,1.0
981_985,DeepFakes,1,20,20,1.0
982_004,DeepFakes,1,20,20,1.0
983_113,DeepFakes,1,20,20,1.0
984_967,DeepFakes,1,20,20,1.0
985_981,DeepFakes,1,20,20,1.0
986_994,DeepFakes,1,20,10,0.5
987_938,DeepFakes,1,20,20,1.0
988_966,DeepFakes,1,20,20,1.0
989_993,DeepFakes,1,20,20,1.0
990_008,DeepFakes,1,20,18,0.9
991_064,DeepFakes,1,20,20,1.0
992_980,DeepFakes,1,20,20,1.0
993_989,DeepFakes,1,20,20,1.0
994_986,DeepFakes,1,20,20,1.0
995_233,DeepFakes,1,20,20,1.0
996_056,DeepFakes,1,20,20,1.0
997_040,DeepFakes,1,20,20,1.0
998_561,DeepFakes,1,20,20,1.0
999_960,DeepFakes,1,20,20,1.0
000_003,Face2Face,1,20,20,1.0
001_870,Face2Face,1,20,20,1.0
002_006,Face2Face,1,20,20,1.0
003_000,Face2Face,1,20,20,1.0
004_982,Face2Face,1,20,20,1.0
005_010,Face2Face,1,20,20,1.0
006_002,Face2Face,1,20,20,1.0
007_132,Face2Face,1,20,20,1.0
008_990,Face2Face,1,20,20,1.0
009_027,Face2Face,1,20,20,1.0
010_005,Face2Face,1,20,20,1.0
011_805,Face2Face,1,20,20,1.0
012_026,Face2Face,1,20,20,1.0
013_883,Face2Face,1,20,20,1.0
014_790,Face2Face,1,20,20,1.0
015_919,Face2Face,1,20,20,1.0
016_209,Face2Face,1,20,20,1.0
017_803,Face2Face,1,20,20,1.0
018_019,Face2Face,1,20,20,1.0
019_018,Face2Face,1,20,20,1.0
020_344,Face2Face,1,20,20,1.0
021_312,Face2Face,1,20,20,1.0
022_489,Face2Face,1,20,16,0.8
023_923,Face2Face,1,20,20,1.0
024_073,Face2Face,1,20,20,1.0
025_067,Face2Face,1,20,20,1.0
026_012,Face2Face,1,20,20,1.0
027_009,Face2Face,1,20,20,1.0
028_068,Face2Face,1,20,20,1.0
029_048,Face2Face,1,20,20,1.0
030_193,Face2Face,1,20,20,1.0
031_163,Face2Face,1,20,20,1.0
032_944,Face2Face,1,20,20,1.0
033_097,Face2Face,1,20,5,0.25
034_590,Face2Face,1,20,20,1.0
035_036,Face2Face,1,20,20,1.0
036_035,Face2Face,1,20,20,1.0
037_072,Face2Face,1,20,20,1.0
038_125,Face2Face,1,20,20,1.0
039_058,Face2Face,1,20,20,1.0
040_997,Face2Face,1,20,12,0.6
041_063,Face2Face,1,20,20,1.0
042_084,Face2Face,1,20,20,1.0
043_110,Face2Face,1,20,20,1.0
044_945,Face2Face,1,20,20,1.0
045_889,Face2Face,1,20,20,1.0
046_904,Face2Face,1,20,20,1.0
047_862,Face2Face,1,20,20,1.0
048_029,Face2Face,1,20,20,1.0
049_946,Face2Face,1,20,20,1.0
050_059,Face2Face,1,20,20,1.0
051_332,Face2Face,1,20,20,1.0
052_108,Face2Face,1,20,20,1.0
053_095,Face2Face,1,20,20,1.0
054_071,Face2Face,1,20,20,1.0
055_147,Face2Face,1,20,20,1.0
056_996,Face2Face,1,20,20,1.0
057_070,Face2Face,1,20,20,1.0
058_039,Face2Face,1,20,20,1.0
059_050,Face2Face,1,20,20,1.0
060_088,Face2Face,1,20,20,1.0
061_080,Face2Face,1,20,20,1.0
062_066,Face2Face,1,20,20,1.0
063_041,Face2Face,1,20,20,1.0
064_991,Face2Face,1,20,20,1.0
065_089,Face2Face,1,20,20,1.0
066_062,Face2Face,1,20,20,1.0
067_025,Face2Face,1,20,20,1.0
068_028,Face2Face,1,20,20,1.0
069_961,Face2Face,1,20,20,1.0
070_057,Face2Face,1,20,20,1.0
071_054,Face2Face,1,20,20,1.0
072_037,Face2Face,1,20,20,1.0
073_024,Face2Face,1,20,20,1.0
074_825,Face2Face,1,20,20,1.0
075_977,Face2Face,1,20,20,1.0
076_079,Face2Face,1,20,20,1.0
077_100,Face2Face,1,20,20,1.0
078_955,Face2Face,1,20,20,1.0
079_076,Face2Face,1,20,20,1.0
080_061,Face2Face,1,20,20,1.0
081_087,Face2Face,1,20,20,1.0
082_103,Face2Face,1,20,20,1.0
083_213,Face2Face,1,20,20,1.0
084_042,Face2Face,1,20,20,1.0
085_124,Face2Face,1,20,20,1.0
086_090,Face2Face,1,20,20,1.0
087_081,Face2Face,1,20,20,1.0
088_060,Face2Face,1,20,20,1.0
089_065,Face2Face,1,20,20,1.0
090_086,Face2Face,1,20,20,1.0
091_116,Face2Face,1,20,20,1.0
092_098,Face2Face,1,20,20,1.0
093_121,Face2Face,1,20,20,1.0
094_111,Face2Face,1,20,20,1.0
095_053,Face2Face,1,20,20,1.0
096_101,Face2Face,1,20,0,0.0
097_033,Face2Face,1,20,20,1.0
098_092,Face2Face,1,20,20,1.0
099_295,Face2Face,1,20,20,1.0
100_077,Face2Face,1,20,20,1.0
101_096,Face2Face,1,20,20,1.0
102_114,Face2Face,1,20,20,1.0
103_082,Face2Face,1,20,20,1.0
104_126,Face2Face,1,20,20,1.0
105_180,Face2Face,1,20,18,0.9
106_198,Face2Face,1,20,20,1.0
107_109,Face2Face,1,20,20,1.0
108_052,Face2Face,1,20,20,1.0
109_107,Face2Face,1,20,20,1.0
110_043,Face2Face,1,20,20,1.0
111_094,Face2Face,1,20,20,1.0
112_892,Face2Face,1,20,20,1.0
113_983,Face2Face,1,20,20,1.0
114_102,Face2Face,1,20,20,1.0
115_939,Face2Face,1,20,20,1.0
116_091,Face2Face,1,20,20,1.0
117_217,Face2Face,1,20,20,1.0
118_120,Face2Face,1,20,20,1.0
119_123,Face2Face,1,20,20,1.0
120_118,Face2Face,1,20,20,1.0
121_093,Face2Face,1,20,20,1.0
122_144,Face2Face,1,20,20,1.0
123_119,Face2Face,1,20,20,1.0
124_085,Face2Face,1,20,20,1.0
125_038,Face2Face,1,20,20,1.0
126_104,Face2Face,1,20,20,1.0
127_129,Face2Face,1,20,20,1.0
128_896,Face2Face,1,20,20,1.0
129_127,Face2Face,1,20,20,1.0
130_139,Face2Face,1,20,20,1.0
131_518,Face2Face,1,20,20,1.0
132_007,Face2Face,1,20,20,1.0
133_148,Face2Face,1,20,20,1.0
134_192,Face2Face,1,20,20,1.0
135_880,Face2Face,1,20,20,1.0
136_285,Face2Face,1,20,20,1.0
137_165,Face2Face,1,20,20,1.0
138_142,Face2Face,1,20,20,1.0
139_130,Face2Face,1,20,20,1.0
140_143,Face2Face,1,20,20,1.0
141_161,Face2Face,1,20,20,1.0
142_138,Face2Face,1,20,20,1.0
143_140,Face2Face,1,20,20,1.0
144_122,Face2Face,1,20,20,1.0
145_299,Face2Face,1,20,20,1.0
146_256,Face2Face,1,20,20,1.0
147_055,Face2Face,1,20,20,1.0
148_133,Face2Face,1,20,20,1.0
149_152,Face2Face,1,20,20,1.0
150_153,Face2Face,1,20,20,1.0
151_225,Face2Face,1,20,20,1.0
152_149,Face2Face,1,20,20,1.0
153_150,Face2Face,1,20,20,1.0
154_386,Face2Face,1,20,20,1.0
155_576,Face2Face,1,20,20,1.0
156_243,Face2Face,1,20,2,0.1
157_245,Face2Face,1,20,20,1.0
158_379,Face2Face,1,20,20,1.0
159_175,Face2Face,1,20,20,1.0
160_928,Face2Face,1,20,20,1.0
161_141,Face2Face,1,20,20,1.0
162_330,Face2Face,1,20,20,1.0
163_031,Face2Face,1,20,20,1.0
164_216,Face2Face,1,20,20,1.0
165_137,Face2Face,1,20,20,1.0
166_167,Face2Face,1,20,20,1.0
167_166,Face2Face,1,20,20,1.0
168_222,Face2Face,1,20,20,1.0
169_227,Face2Face,1,20,20,1.0
170_186,Face2Face,1,20,20,1.0
171_173,Face2Face,1,20,20,1.0
172_582,Face2Face,1,20,20,1.0
173_171,Face2Face,1,20,20,1.0
174_964,Face2Face,1,20,20,1.0
175_159,Face2Face,1,20,20,1.0
176_190,Face2Face,1,20,20,1.0
177_211,Face2Face,1,20,20,1.0
178_598,Face2Face,1,20,20,1.0
179_212,Face2Face,1,20,20,1.0
180_105,Face2Face,1,20,20,1.0
181_199,Face2Face,1,20,20,1.0
182_242,Face2Face,1,20,20,1.0
183_253,Face2Face,1,20,20,1.0
184_205,Face2Face,1,20,10,0.5
185_276,Face2Face,1,20,20,1.0
186_170,Face2Face,1,20,20,1.0
187_234,Face2Face,1,20,20,1.0
188_191,Face2Face,1,20,20,1.0
189_200,Face2Face,1,20,20,1.0
190_176,Face2Face,1,20,20,1.0
191_188,Face2Face,1,20,20,1.0
192_134,Face2Face,1,20,20,1.0
193_030,Face2Face,1,20,20,1.0
194_235,Face2Face,1,20,20,1.0
195_442,Face2Face,1,20,20,1.0
196_310,Face2Face,1,20,20,1.0
197_224,Face2Face,1,20,20,1.0
198_106,Face2Face,1,20,20,1.0
199_181,Face2Face,1,20,20,1.0
200_189,Face2Face,1,20,20,1.0
201_203,Face2Face,1,20,20,1.0
202_348,Face2Face,1,20,6,0.3
203_201,Face2Face,1,20,20,1.0
204_230,Face2Face,1,20,20,1.0
205_184,Face2Face,1,20,20,1.0
206_221,Face2Face,1,20,20,1.0
207_908,Face2Face,1,20,20,1.0
208_215,Face2Face,1,20,20,1.0
209_016,Face2Face,1,20,20,1.0
210_241,Face2Face,1,20,20,1.0
211_177,Face2Face,1,20,20,1.0
212_179,Face2Face,1,20,20,1.0
213_083,Face2Face,1,20,20,1.0
214_255,Face2Face,1,20,20,1.0
215_208,Face2Face,1,20,20,1.0
216_164,Face2Face,1,20,20,1.0
217_117,Face2Face,1,20,20,1.0
218_239,Face2Face,1,20,20,1.0
219_220,Face2Face,1,20,20,1.0
220_219,Face2Face,1,20,20,1.0
221_206,Face2Face,1,20,2,0.1
222_168,Face2Face,1,20,20,1.0
223_586,Face2Face,1,20,20,1.0
224_197,Face2Face,1,20,20,1.0
225_151,Face2Face,1,20,20,1.0
226_491,Face2Face,1,20,20,1.0
227_169,Face2Face,1,20,18,0.9
228_289,Face2Face,1,20,20,1.0
229_247,Face2Face,1,20,20,1.0
230_204,Face2Face,1,20,20,1.0
231_663,Face2Face,1,20,20,1.0
232_248,Face2Face,1,20,20,1.0
233_995,Face2Face,1,20,8,0.4
234_187,Face2Face,1,20,20,1.0
235_194,Face2Face,1,20,20,1.0
236_237,Face2Face,1,20,20,1.0
237_236,Face2Face,1,20,0,0.0
238_282,Face2Face,1,20,20,1.0
239_218,Face2Face,1,20,20,1.0
240_290,Face2Face,1,20,20,1.0
241_210,Face2Face,1,20,20,1.0
242_182,Face2Face,1,20,20,1.0
243_156,Face2Face,1,20,16,0.8
244_822,Face2Face,1,20,20,1.0
245_157,Face2Face,1,20,20,1.0
246_258,Face2Face,1,20,20,1.0
247_229,Face2Face,1,20,20,1.0
248_232,Face2Face,1,20,20,1.0
249_280,Face2Face,1,20,20,1.0
250_461,Face2Face,1,20,20,1.0
251_375,Face2Face,1,20,20,1.0
252_266,Face2Face,1,20,20,1.0
253_183,Face2Face,1,20,20,1.0
254_261,Face2Face,1,20,2,0.1
255_214,Face2Face,1,20,20,1.0
256_146,Face2Face,1,20,20,1.0
257_420,Face2Face,1,20,20,1.0
258_246,Face2Face,1,20,20,1.0
259_345,Face2Face,1,20,20,1.0
260_331,Face2Face,1,20,20,1.0
261_254,Face2Face,1,20,20,1.0
262_301,Face2Face,1,20,20,1.0
263_284,Face2Face,1,20,20,1.0
264_271,Face2Face,1,20,20,1.0
265_475,Face2Face,1,20,20,1.0
266_252,Face2Face,1,20,20,1.0
267_286,Face2Face,1,20,20,1.0
268_269,Face2Face,1,20,20,1.0
269_268,Face2Face,1,20,20,1.0
270_297,Face2Face,1,20,20,1.0
271_264,Face2Face,1,20,20,1.0
272_396,Face2Face,1,20,18,0.9
273_807,Face2Face,1,20,20,1.0
274_412,Face2Face,1,20,20,1.0
275_887,Face2Face,1,20,20,1.0
276_185,Face2Face,1,20,20,1.0
277_335,Face2Face,1,20,20,1.0
278_306,Face2Face,1,20,20,1.0
279_298,Face2Face,1,20,20,1.0
280_249,Face2Face,1,20,20,1.0
281_474,Face2Face,1,20,2,0.1
282_238,Face2Face,1,20,20,1.0
283_313,Face2Face,1,20,20,1.0
284_263,Face2Face,1,20,20,1.0
285_136,Face2Face,1,20,20,1.0
286_267,Face2Face,1,20,20,1.0
287_426,Face2Face,1,20,20,1.0
288_321,Face2Face,1,20,20,1.0
289_228,Face2Face,1,20,20,1.0
290_240,Face2Face,1,20,20,1.0
291_874,Face2Face,1,20,20,1.0
292_294,Face2Face,1,20,20,1.0
293_296,Face2Face,1,20,20,1.0
294_292,Face2Face,1,20,20,1.0
295_099,Face2Face,1,20,20,1.0
296_293,Face2Face,1,20,20,1.0
297_270,Face2Face,1,20,20,1.0
298_279,Face2Face,1,20,20,1.0
299_145,Face2Face,1,20,20,1.0
300_304,Face2Face,1,20,20,1.0
301_262,Face2Face,1,20,20,1.0
302_323,Face2Face,1,20,20,1.0
303_309,Face2Face,1,20,20,1.0
304_300,Face2Face,1,20,20,1.0
305_513,Face2Face,1,20,20,1.0
306_278,Face2Face,1,20,20,1.0
307_365,Face2Face,1,20,20,1.0
308_388,Face2Face,1,20,20,1.0
309_303,Face2Face,1,20,20,1.0
310_196,Face2Face,1,20,20,1.0
311_387,Face2Face,1,20,20,1.0
312_021,Face2Face,1,20,20,1.0
313_283,Face2Face,1,20,20,1.0
314_347,Face2Face,1,20,20,1.0
315_322,Face2Face,1,20,20,1.0
316_369,Face2Face,1,20,20,1.0
317_359,Face2Face,1,20,20,1.0
318_334,Face2Face,1,20,20,1.0
319_352,Face2Face,1,20,20,1.0
320_328,Face2Face,1,20,20,1.0
321_288,Face2Face,1,20,20,1.0
322_315,Face2Face,1,20,20,1.0
323_302,Face2Face,1,20,20,1.0
324_356,Face2Face,1,20,20,1.0
325_492,Face2Face,1,20,20,1.0
326_501,Face2Face,1,20,20,1.0
327_329,Face2Face,1,20,20,1.0
328_320,Face2Face,1,20,20,1.0
329_327,Face2Face,1,20,20,1.0
330_162,Face2Face,1,20,20,1.0
331_260,Face2Face,1,20,13,0.65
332_051,Face2Face,1,20,20,1.0
333_377,Face2Face,1,20,20,1.0
334_318,Face2Face,1,20,20,1.0
335_277,Face2Face,1,20,20,1.0
336_338,Face2Face,1,20,20,1.0
337_522,Face2Face,1,20,20,1.0
338_336,Face2Face,1,20,20,1.0
339_392,Face2Face,1,20,20,1.0
340_341,Face2Face,1,20,20,1.0
341_340,Face2Face,1,20,20,1.0
342_416,Face2Face,1,20,20,1.0
